gutenberg_id	updated	repo_name	repo_owner	datebuilt	version	ebooks_in_release_count	last_build_id	last_build_state	buildable	has_metadata	has_source	metadata_written
4012	2016-10-21T13:36:55.795233-07:00	The-Dutch-Twins_4012	GITenberg	2016-09-16T13:55:05.497689-07:00	0.1.0	3	160555785	passed	True	True	True	2016-08-04T13:26:55.430583-07:00
4013	2016-10-21T13:36:58.680698-07:00	Das-Buch-Henoch_4013	GITenberg	2016-09-19T09:57:01.069581-07:00	0.1.0	3	161089199	passed	True	True	True	2016-08-04T13:26:57.029755-07:00
4014	2016-10-21T13:37:02.566214-07:00	Arsene-Lupin_4014	GITenberg	2016-09-16T13:55:19.264753-07:00	0.1.0	3	160555838	passed	True	True	True	2016-08-04T13:26:59.991448-07:00
4015	2016-10-21T13:37:05.067903-07:00	The-Hairy-Ape_4015	GITenberg	2016-09-16T13:55:26.154439-07:00	0.1.0	3	160555864	passed	True	True	True	2016-08-04T13:27:03.358130-07:00
4016	2016-10-21T13:37:07.656378-07:00	Prince-Eugene-and-His-Times_4016	GITenberg	2016-09-16T13:55:35.106883-07:00	0.1.0	3	160555894	passed	True	True	True	2016-08-04T13:27:05.023077-07:00
4017	2016-10-21T13:37:10.110482-07:00	The-Hollow-Needle--Further-adventures-of-Arsene-Lupin_4017	GITenberg	2016-09-16T13:55:41.148348-07:00	0.1.0	3	160555908	passed	True	True	True	2016-08-04T13:27:10.040697-07:00
4018	2016-10-21T13:37:12.572000-07:00	Japanese-Fairy-Tales_4018	GITenberg	2016-09-16T13:55:55.623732-07:00	0.1.0	3	160555934	passed	True	True	True	2016-08-04T13:27:14.714453-07:00
4019	2016-10-21T13:37:15.067959-07:00	The-Lure-of-the-Labrador-Wild_4019	GITenberg	2016-09-16T13:56:03.825423-07:00	0.1.0	3	160556041	passed	True	True	True	2016-08-04T13:27:21.944161-07:00
4020	2016-10-21T13:37:17.527487-07:00	Arcadian-Adventures-with-the-Idle-Rich_4020	GITenberg	2016-09-19T09:57:18.248607-07:00	0.1.0	3	161089259	passed	True	True	True	2016-08-04T13:27:27.909598-07:00
4021	2016-10-21T13:37:20.010272-07:00	Dear-Brutus_4021	GITenberg	2016-09-19T09:57:30.767150-07:00	0.1.0	3	161089369	passed	True	True	True	2016-08-04T13:27:30.820565-07:00
4022	2016-10-21T13:37:23.055700-07:00	Coral-Reefs-Volcanic-Islands-South-American-Geology-Complete_4022	GITenberg	2016-09-16T13:56:22.994504-07:00	0.1.0	3	160556144	passed	True	True	True	2016-08-04T13:27:32.433836-07:00
4023	2016-10-21T13:37:25.678847-07:00	Candida_4023	GITenberg	2016-09-16T13:56:29.690773-07:00	0.1.0	3	160556222	passed	True	True	True	2016-08-04T13:27:36.796877-07:00
4024	2016-10-21T13:37:28.204062-07:00	The-Man-of-Destiny_4024	GITenberg	2016-09-16T13:56:36.455184-07:00	0.1.0	3	160556263	passed	True	True	True	2016-08-04T13:27:40.930743-07:00
4025	2016-10-21T13:37:30.721858-07:00	Anna-Christie_4025	GITenberg	2016-09-16T13:56:43.045445-07:00	0.1.0	3	160556302	passed	True	True	True	2016-08-04T13:27:43.870204-07:00
4026	2016-10-21T13:37:33.735755-07:00	The-First-Man_4026	GITenberg	2016-09-16T13:56:53.060208-07:00	0.1.0	3	160556378	passed	True	True	True	2016-08-04T13:27:47.017085-07:00
4027	2016-10-21T13:37:36.352356-07:00	Little-Songs_4027	GITenberg	2016-09-16T13:57:04.664034-07:00	0.1.0	3	160556422	passed	True	True	True	2016-08-04T13:27:49.882474-07:00
4028	2016-10-21T13:37:38.853370-07:00	The-Autobiography-of-Benvenuto-Cellini_4028	GITenberg	2016-09-16T13:57:12.532341-07:00	0.1.0	3	160556475	passed	True	True	True	2016-08-04T13:27:51.452875-07:00
4029	2016-10-21T13:37:41.332785-07:00	True-Stories-about-Dogs-and-Cats_4029	GITenberg	2016-09-19T09:57:39.431883-07:00	0.1.0	3	161089423	passed	True	True	True	2016-08-04T13:27:54.788081-07:00
4030	2016-10-21T13:37:43.932630-07:00	Travellers-Stories_4030	GITenberg	2016-09-19T09:57:46.831997-07:00	0.1.0	3	161089474	passed	True	True	True	2016-08-04T13:27:57.698289-07:00
4031	2016-10-21T13:37:46.221026-07:00	The-London-Prodigal-by-William-Shakespeare-as-it-was-played-by-the-King-s-Majesties-servants_4031	GITenberg	2016-09-16T13:57:30.976417-07:00	0.1.0	0	160556504	failed	True	True	True	2016-08-04T13:27:59.265501-07:00
4032	2016-10-21T13:37:49.284156-07:00	Atlantis--The-Antedeluvian-World_4032	GITenberg	2016-09-16T13:57:36.954838-07:00	0.1.0	3	160556522	passed	True	True	True	2016-08-04T13:28:03.013903-07:00
4033	2016-10-21T13:37:52.251011-07:00	Who-Spoke-Next_4033	GITenberg	2016-09-16T13:57:44.192694-07:00	0.1.0	3	160556543	passed	True	True	True	2016-08-04T13:28:07.133400-07:00
4034	2016-10-21T13:37:54.725906-07:00	The-Untilled-Field_4034	GITenberg	2016-09-16T13:57:54.806947-07:00	0.1.0	3	160556595	passed	True	True	True	2016-08-04T13:28:10.091680-07:00
4035	2016-10-21T13:37:57.265086-07:00	Greek-Studies-a-Series-of-Essays_4035	GITenberg	2016-09-16T13:58:01.233129-07:00	0.1.0	3	160556611	passed	True	True	True	2016-08-04T13:28:11.710340-07:00
4036	2016-10-21T13:38:00.289028-07:00	Essays-from-The-Guardian-_4036	GITenberg	2016-09-16T13:58:14.359143-07:00	0.1.0	3	160556645	passed	True	True	True	2016-08-04T13:28:16.125213-07:00
4037	2016-10-21T13:38:03.744582-07:00	Appreciations-with-an-Essay-on-Style_4037	GITenberg	2016-09-16T13:58:23.195935-07:00	0.1.0	3	160556687	passed	True	True	True	2016-08-04T13:28:19.223808-07:00
4038	2016-10-21T13:38:06.210940-07:00	Imaginary-Portraits_4038	GITenberg	2016-09-16T13:58:29.942746-07:00	0.1.0	3	160556710	passed	True	True	True	2016-08-04T13:28:22.207506-07:00
4039	2016-10-21T13:38:08.708335-07:00	Volpone--Or-The-Fox_4039	GITenberg	2016-09-16T13:58:38.043085-07:00	0.1.0	3	160556718	passed	True	True	True	2016-08-04T13:28:25.533008-07:00
4040	2016-10-21T13:38:11.139747-07:00	The-Pedler-of-Dust-Sticks_4040	GITenberg	2016-09-16T13:58:44.883865-07:00	0.1.0	3	160556750	passed	True	True	True	2016-08-04T13:28:28.381364-07:00
4041	2016-10-21T13:38:13.626139-07:00	Conscience_4041	GITenberg	2016-09-16T13:58:54.620241-07:00	0.1.0	3	160556784	passed	True	True	True	2016-08-04T13:28:31.494934-07:00
4042	2016-10-21T13:38:16.211220-07:00	Mozart-The-Man-and-the-Artist-as-Revealed-in-His-Own-Words_4042	GITenberg	2016-09-16T13:59:08.320360-07:00	0.1.0	3	160556835	passed	True	True	True	2016-08-04T13:28:33.126962-07:00
4043	2016-10-21T13:38:18.695299-07:00	The-Dynasts--An-Epic-Drama-of-the-War-with-Napoleon_4043	GITenberg	2016-09-16T13:59:20.462052-07:00	0.1.0	3	160556872	passed	True	True	True	2016-08-04T13:28:35.945203-07:00
4044	2016-10-21T13:38:21.645840-07:00	What-the-Animals-Do-and-Say_4044	GITenberg	2016-09-16T13:59:28.420074-07:00	0.1.0	3	160556912	passed	True	True	True	2016-08-04T13:28:38.856193-07:00
4045	2016-10-21T13:38:24.201736-07:00	Omoo--Adventures-in-the-South-Seas_4045	GITenberg	2016-09-16T13:59:34.818363-07:00	0.1.0	3	160556951	passed	True	True	True	2016-08-04T13:28:43.494394-07:00
4046	2016-10-21T13:38:26.683883-07:00	The-Garden-of-Survival_4046	GITenberg	2016-09-16T13:59:41.324776-07:00	0.1.0	3	160556979	passed	True	True	True	2016-08-04T13:28:46.362212-07:00
4047	2016-10-21T13:38:29.119704-07:00	The-Leavenworth-Case_4047	GITenberg	2016-09-16T13:59:49.442654-07:00	0.1.0	3	160557037	passed	True	True	True	2016-08-04T13:28:49.129954-07:00
4048	2016-10-21T13:38:31.786337-07:00	The-Talkative-Wig_4048	GITenberg	2016-09-16T13:59:58.510720-07:00	0.1.0	3	160557099	passed	True	True	True	2016-08-04T13:28:52.732703-07:00
4049	2016-10-21T13:38:34.250245-07:00	Piccolissima_4049	GITenberg	2016-09-16T14:00:11.304705-07:00	0.1.0	3	160557123	passed	True	True	True	2016-08-04T13:28:55.629352-07:00
4050	2016-10-21T13:38:36.782836-07:00	Mates-at-Billabong_4050	GITenberg	2016-09-19T09:58:02.096136-07:00	0.1.0	3	161089538	passed	True	True	True	2016-08-04T13:28:58.508076-07:00
4051	2016-10-21T13:38:39.404936-07:00	Lady-Bridget-in-the-Never-Never-Land--a-story-of-Australian-life_4051	GITenberg	2016-09-16T14:00:38.972178-07:00	0.1.0	3	160557317	passed	True	True	True	2016-08-04T13:29:02.174979-07:00
4052	2016-10-21T13:38:41.905901-07:00	Address-to-the-Inhabitants-of-the-Colonies-established-in-New-South-Wales-And-Norfolk-Island_4052	GITenberg	2016-09-16T14:00:46.991694-07:00	0.1.0	3	160557448	passed	True	True	True	2016-08-04T13:29:05.294986-07:00
4053	2016-10-21T13:38:44.827318-07:00	Nuttie-s-Father_4053	GITenberg	2016-09-19T09:58:15.026492-07:00	0.1.0	3	161089626	passed	True	True	True	2016-08-04T13:29:08.412621-07:00
4054	2016-10-21T13:38:47.347574-07:00	A-Lady-s-Visit-to-the-Gold-Diggings-of-Australia-in-1852-53_4054	GITenberg	2016-09-16T14:01:01.888226-07:00	0.1.0	3	160557537	passed	True	True	True	2016-08-04T13:29:12.049684-07:00
4055	2016-10-21T13:38:50.412791-07:00	The-Future-of-the-Colored-Race-in-America-Being-an-article-in-the-Presbyterian-quarterly-revie__4055	GITenberg	2016-09-16T14:01:10.783295-07:00	0.1.0	3	160557563	passed	True	True	True	2016-08-04T13:29:13.732505-07:00
4056	2016-10-21T13:38:53.003161-07:00	Two-Festivals_4056	GITenberg	2016-09-16T14:01:17.491373-07:00	0.1.0	3	160557619	passed	True	True	True	2016-08-04T13:29:17.960564-07:00
4057	2016-10-21T13:38:55.538857-07:00	Marius-the-Epicurean---Volume-1_4057	GITenberg	2016-09-16T14:01:23.981393-07:00	0.1.0	3	160557647	passed	True	True	True	2016-08-04T13:29:22.239927-07:00
4058	2016-10-21T13:38:58.094528-07:00	Marius-the-Epicurean---Volume-2_4058	GITenberg	2016-09-16T14:01:30.981448-07:00	0.1.0	3	160557671	passed	True	True	True	2016-08-04T13:29:25.478897-07:00
4059	2016-10-21T13:39:01.705858-07:00	Miscellaneous-Studies--a-series-of-essays_4059	GITenberg	2016-09-16T14:01:37.719139-07:00	0.1.0	3	160557727	passed	True	True	True	2016-08-04T13:29:28.445020-07:00
4060	2016-10-21T13:39:05.099281-07:00	The-Renaissance-studies-in-art-and-poetry_4060	GITenberg	2016-09-16T14:01:52.837389-07:00	0.1.0	3	160557817	passed	True	True	True	2016-08-04T13:29:30.042135-07:00
4061	2016-10-21T13:39:07.631805-07:00	The-Fifteen-Decisive-Battles-of-the-World--from-Marathon-to-Waterloo_4061	GITenberg	2016-09-16T14:02:04.628984-07:00	0.1.0	3	160557887	passed	True	True	True	2016-08-04T13:29:34.215524-07:00
4062	2016-10-21T13:39:10.160424-07:00	Gaston-de-Latour-an-unfinished-romance_4062	GITenberg	2016-09-16T14:02:13.057907-07:00	0.1.0	3	160557896	passed	True	True	True	2016-08-04T13:29:35.810584-07:00
4063	2016-10-21T13:39:12.656850-07:00	Peter-Plymley-s-Letters-and-Selected-Essays_4063	GITenberg	2016-09-16T14:02:21.793009-07:00	0.1.0	3	160557950	passed	True	True	True	2016-08-04T13:29:37.860419-07:00
4064	2016-10-21T13:39:15.157670-07:00	Moonbeams-from-the-Larger-Lunacy_4064	GITenberg	2016-09-16T14:02:28.225683-07:00	0.1.0	3	160557982	passed	True	True	True	2016-08-04T13:29:39.464807-07:00
4065	2016-10-21T13:39:18.086513-07:00	Side-Lights-on-Astronomy-and-Kindred-Fields-of-Popular-Science_4065	GITenberg	2016-09-16T14:02:37.616222-07:00	0.1.0	3	160558032	passed	True	True	True	2016-08-04T13:29:42.288861-07:00
4066	2016-10-21T13:39:20.534937-07:00	Wild-Apples_4066	GITenberg	2016-09-16T14:02:44.600401-07:00	0.1.0	3	160558053	passed	True	True	True	2016-08-04T13:29:45.401403-07:00
4067	2016-10-21T13:39:23.040721-07:00	Frederick-the-Great-and-His-Court_4067	GITenberg	2016-09-16T14:02:51.549502-07:00	0.1.0	3	160558087	passed	True	True	True	2016-08-04T13:29:48.495899-07:00
4068	2016-10-21T13:39:25.514925-07:00	Froudacity--West-Indian-Fables-by-James-Anthony-Froude-Explained-by-J.-J.-Thomas_4068	GITenberg	2016-09-16T14:03:07.773251-07:00	0.1.0	3	160558115	passed	True	True	True	2016-08-04T13:29:51.771361-07:00
4069	2016-10-21T13:39:28.423981-07:00	The-Dawn-of-Canadian-History---A-Chronicle-of-Aboriginal-Canada_4069	GITenberg	2016-09-16T14:03:19.764645-07:00	0.1.0	3	160558183	passed	True	True	True	2016-08-04T13:29:54.621753-07:00
4070	2016-10-21T13:39:30.925088-07:00	The-Master-Builder_4070	GITenberg	2016-09-16T14:03:26.645815-07:00	0.1.0	3	160558192	passed	True	True	True	2016-08-04T13:29:57.565244-07:00
4071	2016-10-21T13:39:33.610236-07:00	Monsieur-Lecoq-v.-1_4071	GITenberg	2016-09-16T14:03:36.183285-07:00	0.1.0	3	160558250	passed	True	True	True	2016-08-04T13:30:01.116943-07:00
4072	2016-10-21T13:39:36.051524-07:00	Songs-Before-Sunrise_4072	GITenberg	2016-09-16T14:03:43.087781-07:00	0.1.0	3	160558256	passed	True	True	True	2016-08-04T13:30:03.299974-07:00
4073	2016-10-21T13:39:38.502869-07:00	Ex-Voto-An-Account-of-the-Sacro-Monte-or-New-Jerusalem-at-Varallo-Sesia-With-Some-Notice-of-Ta__4073	GITenberg	2016-09-16T14:03:49.271133-07:00	0.1.0	3	160558293	passed	True	True	True	2016-08-04T13:30:05.601167-07:00
4074	2016-10-21T13:39:40.982669-07:00	Swallow--A-Tale-of-the-Great-Trek_4074	GITenberg	2016-09-16T14:03:56.799109-07:00	0.1.0	3	160558323	passed	True	True	True	2016-08-04T13:30:09.715636-07:00
4075	2016-10-21T13:39:43.508769-07:00	The-Intrusion-of-Jimmy_4075	GITenberg	2016-09-19T09:58:22.664853-07:00	0.1.0	3	161089686	passed	True	True	True	2016-08-04T13:30:13.495919-07:00
4076	2016-10-21T13:39:45.973562-07:00	The-Discovery-of-Muscovy_4076	GITenberg	2016-09-16T14:04:15.362335-07:00	0.1.0	3	160558413	passed	True	True	True	2016-08-04T13:30:15.299030-07:00
4077	2016-10-21T13:39:49.107928-07:00	The-Mariner-of-St.-Malo---A-chronicle-of-the-voyages-of-Jacques-Cartier_4077	GITenberg	2016-09-16T14:04:27.049779-07:00	0.1.0	3	160558469	passed	True	True	True	2016-08-04T13:30:19.827831-07:00
4078	2016-10-21T13:39:51.842905-07:00	The-Picture-of-Dorian-Gray_4078	GITenberg	2016-09-16T14:04:33.924996-07:00	0.1.0	3	160558471	passed	True	True	True	2016-08-04T13:30:24.634176-07:00
4079	2016-10-21T13:39:54.842761-07:00	Agnes-Bernauer_4079	GITenberg	2016-09-19T09:58:28.767776-07:00	0.1.0	3	161089739	passed	True	True	True	2016-08-04T13:30:27.776714-07:00
4080	2016-10-21T13:39:57.304891-07:00	Gyges-und-sein-Ring_4080	GITenberg	2016-09-16T14:04:45.814807-07:00	0.1.0	3	160558517	passed	True	True	True	2016-08-04T13:30:30.708474-07:00
4081	2016-10-21T13:39:59.769304-07:00	The-Alchemist_4081	GITenberg	2016-09-16T14:04:57.957669-07:00	0.1.0	3	160558527	passed	True	True	True	2016-08-04T13:30:33.757257-07:00
4082	2016-10-21T13:40:02.323572-07:00	The-Barrier_4082	GITenberg	2016-09-16T14:05:07.416899-07:00	0.1.0	3	160558535	passed	True	True	True	2016-08-04T13:30:37.927928-07:00
4083	2016-10-21T13:40:05.800396-07:00	Mutter-und-Kind--Ein-Gedicht-in-sieben-Ges-ngen_4083	GITenberg	2016-09-16T14:05:14.888738-07:00	0.1.0	3	160558559	passed	True	True	True	2016-08-04T13:30:41.304590-07:00
4084	2016-10-21T13:40:08.287190-07:00	The-Adventures-of-Peregrine-Pickle_4084	GITenberg	2016-09-16T14:05:34.206148-07:00	0.1.0	3	160558600	passed	True	True	True	2016-08-04T13:30:45.572893-07:00
4085	2016-10-21T13:40:10.738353-07:00	The-Adventures-of-Roderick-Random_4085	GITenberg	2016-09-16T14:05:42.749957-07:00	0.1.0	3	160558623	passed	True	True	True	2016-08-04T13:30:49.698518-07:00
4086	2016-10-21T13:40:13.278729-07:00	The-Scotch-Twins_4086	GITenberg	2016-09-16T14:05:51.384295-07:00	0.1.0	3	160558660	passed	True	True	True	2016-08-04T13:30:52.709229-07:00
4087	2016-10-21T13:40:16.209254-07:00	An-Essay-Upon-Projects_4087	GITenberg	2016-09-16T14:05:58.089805-07:00	0.1.0	3	160558703	passed	True	True	True	2016-08-04T13:30:54.267464-07:00
4088	2016-10-21T13:40:18.808546-07:00	Sir-Walter-Scott-and-the-Border-Minstrelsy_4088	GITenberg	2016-09-19T09:58:35.840686-07:00	0.1.0	3	161089774	passed	True	True	True	2016-08-04T13:30:55.858020-07:00
4089	2016-10-21T13:40:21.580864-07:00	The-American-Nation-A-History-Volume-1-European-Background-of-American-History-1300-1600_4089	GITenberg	2016-09-16T14:06:13.647769-07:00	0.1.0	3	160558720	passed	True	True	True	2016-08-04T13:30:57.444610-07:00
4090	2016-10-21T13:40:24.002888-07:00	From-Ritual-to-Romance_4090	GITenberg	2016-09-16T14:06:20.455644-07:00	0.1.0	3	160558749	passed	True	True	True	2016-08-04T13:30:59.058087-07:00
4091	2016-10-21T13:40:26.902535-07:00	The-French-Twins_4091	GITenberg	2016-09-16T14:06:34.943238-07:00	0.1.0	3	160558791	passed	True	True	True	2016-08-04T13:31:02.833864-07:00
4092	2016-10-21T13:40:29.689974-07:00	The-Monikins_4092	GITenberg	2016-09-16T14:06:43.467794-07:00	0.1.0	3	160558835	passed	True	True	True	2016-08-04T13:31:07.096364-07:00
4093	2016-10-21T13:40:32.217128-07:00	Hedda-Gabler_4093	GITenberg	2016-09-16T14:06:50.138035-07:00	0.1.0	3	160558845	passed	True	True	True	2016-08-04T13:31:10.307382-07:00
4094	2016-10-21T13:40:34.704404-07:00	The-Chinese-Classics---Volume-1--Confucian-Analects_4094	GITenberg	2016-09-19T09:58:43.543142-07:00	0.1.0	3	161089803	passed	True	True	True	2016-08-04T13:31:13.414927-07:00
4095	2016-10-21T13:40:37.265140-07:00	Plato-and-Platonism_4095	GITenberg	2016-09-19T09:58:50.854683-07:00	0.1.0	3	161089905	passed	True	True	True	2016-08-04T13:31:15.092092-07:00
4096	2016-10-21T13:40:39.854229-07:00	Verses-and-Translations_4096	GITenberg	2016-09-19T09:58:58.966197-07:00	0.1.0	3	161089980	passed	True	True	True	2016-08-04T13:31:17.190230-07:00
4097	2016-10-21T13:40:42.674734-07:00	Alice-of-Old-Vincennes_4097	GITenberg	2016-09-19T09:59:20.713514-07:00	0.1.0	3	161090088	passed	True	True	True	2016-08-04T13:31:21.440872-07:00
4098	2016-10-21T13:40:45.677874-07:00	On-the-Trail-of-Grant-and-Lee_4098	GITenberg	2016-09-19T09:59:29.164168-07:00	0.1.0	3	161090130	passed	True	True	True	2016-08-04T13:31:24.321350-07:00
4099	2016-10-21T13:40:48.638327-07:00	The-Angel-in-the-House_4099	GITenberg	2016-09-19T09:59:36.433638-07:00	0.1.0	3	161090164	passed	True	True	True	2016-08-04T13:31:26.032111-07:00
4100	2016-10-21T13:40:51.303871-07:00	----------------------------------------------------------------------------_4100	GITenberg	2016-09-19T09:59:43.089784-07:00	0.1.0	3	161090223	passed	True	True	True	2016-08-04T13:31:29.122611-07:00
4101	2016-10-21T13:55:36.180798-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-1_4101	GITenberg	2016-09-19T09:59:49.261916-07:00	0.1.0	3	161090230	passed	True	True	True	2016-08-04T13:31:30.740093-07:00
4102	2016-10-21T13:55:38.675005-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-2_4102	GITenberg	2016-09-19T09:59:55.621515-07:00	0.1.0	3	161090248	passed	True	True	True	2016-08-04T13:31:32.641608-07:00
4103	2016-10-21T13:55:41.649056-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-3_4103	GITenberg	2016-09-19T10:00:09.408663-07:00	0.1.0	3	161090314	passed	True	True	True	2016-08-04T13:31:34.242037-07:00
4104	2016-10-21T13:55:44.128912-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-4_4104	GITenberg	2016-09-19T10:00:31.054184-07:00	0.1.0	3	161090497	passed	True	True	True	2016-08-04T13:31:35.977464-07:00
4105	2016-10-21T13:55:46.619017-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-5_4105	GITenberg	2016-09-19T10:00:40.404839-07:00	0.1.0	3	161090894	passed	True	True	True	2016-08-04T13:31:37.565026-07:00
4106	2016-10-21T13:55:49.397343-07:00	The-Mayflower-and-Her-Log-July-15-1620-May-6-1621-Volume-6_4106	GITenberg	2016-09-19T10:00:47.547554-07:00	0.1.0	3	161090955	passed	True	True	True	2016-08-04T13:31:39.658720-07:00
4107	2016-10-21T13:55:51.943584-07:00	The-Mayflower-and-Her-Log--July-15-1620-May-6-1621---Complete_4107	GITenberg	2016-09-19T10:00:55.357047-07:00	0.1.0	3	161091019	passed	True	True	True	2016-08-04T13:31:43.217845-07:00
4108	2016-10-21T13:55:54.645297-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-1_4108	GITenberg	2016-09-19T10:01:04.195810-07:00	0.1.0	3	161091121	passed	True	True	True	2016-08-04T13:31:46.343034-07:00
4109	2016-10-21T13:55:57.174223-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-2_4109	GITenberg	2016-09-19T10:01:13.603143-07:00	0.1.0	3	161091192	passed	True	True	True	2016-08-04T13:31:49.801203-07:00
4110	2016-10-21T13:55:59.802691-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-3_4110	GITenberg	2016-09-19T10:01:21.149998-07:00	0.1.0	3	161091261	passed	True	True	True	2016-08-04T13:31:52.894599-07:00
4111	2016-10-21T13:56:02.291930-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-4_4111	GITenberg	2016-09-19T10:01:29.927726-07:00	0.1.0	3	161091306	passed	True	True	True	2016-08-04T13:31:55.838885-07:00
4112	2016-10-21T13:56:04.750600-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-5_4112	GITenberg	2016-09-19T10:01:42.244810-07:00	0.1.0	3	161091373	passed	True	True	True	2016-08-04T13:31:58.800210-07:00
4113	2016-10-21T13:56:07.241311-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-6_4113	GITenberg	2016-09-19T10:01:49.900329-07:00	0.1.0	3	161091423	passed	True	True	True	2016-08-04T13:32:02.634340-07:00
4114	2016-10-21T13:56:10.399629-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-7_4114	GITenberg	2016-09-19T10:01:57.032020-07:00	0.1.0	3	161091458	passed	True	True	True	2016-08-04T13:32:07.162191-07:00
4115	2016-10-21T13:56:12.873034-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Volume-8_4115	GITenberg	2016-09-19T10:02:07.435250-07:00	0.1.0	3	161091479	passed	True	True	True	2016-08-04T13:32:10.464308-07:00
4116	2016-10-21T13:56:15.351287-07:00	Christopher-Columbus-and-the-New-World-of-His-Discovery---Complete_4116	GITenberg	2016-09-19T10:02:16.210954-07:00	0.1.0	3	161091532	passed	True	True	True	2016-08-04T13:32:13.587283-07:00
4117	2016-10-21T13:56:17.786368-07:00	Diary-of-Samuel-Pepys---Volume-01--Preface-and-Life_4117	GITenberg	2016-09-19T10:02:23.544262-07:00	0.1.0	3	161091587	passed	True	True	True	2016-08-04T13:32:16.998761-07:00
4118	2016-10-21T13:56:20.480221-07:00	Diary-of-Samuel-Pepys---Volume-02--January-1659-1660_4118	GITenberg	2016-09-19T10:02:32.314126-07:00	0.1.0	3	161091636	passed	True	True	True	2016-08-04T13:32:21.309373-07:00
4119	2016-10-21T13:56:23.840522-07:00	Diary-of-Samuel-Pepys---Volume-03--February-1659-1660_4119	GITenberg	2016-09-19T10:02:39.061165-07:00	0.1.0	3	161091666	passed	True	True	True	2016-08-04T13:32:25.551240-07:00
4120	2016-10-21T13:56:26.950076-07:00	Diary-of-Samuel-Pepys---Volume-04--March-April-1659-1660_4120	GITenberg	2016-09-19T10:02:49.977454-07:00	0.1.0	3	161091733	passed	True	True	True	2016-08-04T13:32:28.492259-07:00
4121	2016-10-21T13:56:29.510786-07:00	Diary-of-Samuel-Pepys---Volume-05--May-1660_4121	GITenberg	2016-09-19T10:02:57.665462-07:00	0.1.0	3	161091797	passed	True	True	True	2016-08-04T13:32:31.477033-07:00
4122	2016-10-21T13:56:31.991275-07:00	Diary-of-Samuel-Pepys---Volume-06--June-July-1660_4122	GITenberg	2016-09-19T10:03:05.846602-07:00	0.1.0	3	161091831	passed	True	True	True	2016-08-04T13:32:35.089913-07:00
4123	2016-10-21T13:56:34.646341-07:00	Diary-of-Samuel-Pepys---Volume-07--August-September-1660_4123	GITenberg	2016-09-19T10:03:12.942550-07:00	0.1.0	3	161091857	passed	True	True	True	2016-08-04T13:32:38.150799-07:00
4124	2016-10-21T13:56:37.618191-07:00	Diary-of-Samuel-Pepys---Volume-08--October-November-December-1660_4124	GITenberg	2016-09-19T10:03:19.587371-07:00	0.1.0	3	161091897	passed	True	True	True	2016-08-04T13:32:41.120898-07:00
4125	2016-10-21T13:56:40.098572-07:00	Diary-of-Samuel-Pepys---Complete-1660-N.S._4125	GITenberg	2016-09-19T10:03:27.313337-07:00	0.1.0	3	161091929	passed	True	True	True	2016-08-04T13:32:44.551364-07:00
4126	2016-10-21T13:56:42.566996-07:00	Diary-of-Samuel-Pepys---Volume-09--January-February-March-1660-61_4126	GITenberg	2016-09-19T10:03:35.911183-07:00	0.1.0	3	161091989	passed	True	True	True	2016-08-04T13:32:47.601609-07:00
4127	2016-10-21T13:56:45.075028-07:00	Diary-of-Samuel-Pepys---Volume-10--April-May-1661_4127	GITenberg	2016-09-19T10:03:42.079987-07:00	0.1.0	3	161092034	passed	True	True	True	2016-08-04T13:32:50.484097-07:00
4128	2016-10-21T13:56:47.989669-07:00	Diary-of-Samuel-Pepys---Volume-11--June-July-August-1661_4128	GITenberg	2016-09-19T10:03:48.915944-07:00	0.1.0	3	161092089	passed	True	True	True	2016-08-04T13:32:53.811896-07:00
4129	2016-10-21T13:56:50.469034-07:00	Diary-of-Samuel-Pepys---Volume-12--September-October-1661_4129	GITenberg	2016-09-19T10:04:02.298574-07:00	0.1.0	3	161092118	passed	True	True	True	2016-08-04T13:32:56.794667-07:00
4130	2016-10-21T13:56:52.941374-07:00	Diary-of-Samuel-Pepys---Volume-13--November-December-1661_4130	GITenberg	2016-09-19T10:04:11.228286-07:00	0.1.0	3	161092163	passed	True	True	True	2016-08-04T13:32:59.909650-07:00
4131	2016-10-21T13:56:55.439931-07:00	Diary-of-Samuel-Pepys---Complete-1661-N.S._4131	GITenberg	2016-09-19T10:04:18.490039-07:00	0.1.0	3	161092206	passed	True	True	True	2016-08-04T13:33:03.596997-07:00
